transaction_code,date,total_amount,payment_method,status
TRX-KLN-20251113-02048,2025-11-13 11:29:11,93500.0,TRANSFER,COMPLETED
TRX-KLN-20251113-02049,2025-11-13 07:04:15,46000.0,EWALLET,COMPLETED
TRX-KLN-20251113-02050,2025-11-13 13:36:20,88500.0,QRIS,COMPLETED
TRX-KLN-20251113-02051,2025-11-13 12:50:53,60000.0,EWALLET,COMPLETED
TRX-KLN-20251113-02052,2025-11-13 09:50:58,19000.0,CASH,COMPLETED
TRX-KLN-20251113-02053,2025-11-13 17:30:19,17000.0,CASH,COMPLETED
TRX-KLN-20251113-02054,2025-11-13 15:03:56,39500.0,CASH,COMPLETED
TRX-KLN-20251113-02055,2025-11-13 15:11:21,134500.0,CASH,COMPLETED
TRX-KLN-20251113-02056,2025-11-13 10:48:04,42000.0,CASH,COMPLETED
TRX-KLN-20251113-02057,2025-11-13 19:57:22,18500.0,QRIS,COMPLETED
TRX-KLN-20251113-02058,2025-11-13 09:25:11,68000.0,CASH,COMPLETED
TRX-KLN-20251113-02059,2025-11-13 11:47:55,21000.0,CASH,COMPLETED
TRX-KLN-20251114-02060,2025-11-14 17:15:52,86000.0,QRIS,COMPLETED
TRX-KLN-20251114-02061,2025-11-14 07:01:24,70500.0,QRIS,COMPLETED
TRX-KLN-20251114-02062,2025-11-14 10:44:04,66500.0,CASH,COMPLETED
TRX-KLN-20251114-02063,2025-11-14 17:53:21,131500.0,CASH,COMPLETED
TRX-KLN-20251114-02064,2025-11-14 18:43:55,86000.0,CASH,COMPLETED
TRX-KLN-20251114-02065,2025-11-14 20:51:49,170000.0,CASH,COMPLETED
TRX-KLN-20251114-02066,2025-11-14 12:55:24,120000.0,CASH,COMPLETED
TRX-KLN-20251114-02067,2025-11-14 20:09:40,165000.0,QRIS,COMPLETED
TRX-KLN-20251114-02068,2025-11-14 17:40:41,22000.0,QRIS,COMPLETED
TRX-KLN-20251114-02069,2025-11-14 15:16:27,19000.0,EWALLET,COMPLETED
TRX-KLN-20251114-02070,2025-11-14 17:07:08,23500.0,CASH,COMPLETED
TRX-KLN-20251114-02071,2025-11-14 12:22:54,3000.0,CASH,COMPLETED
TRX-KLN-20251114-02072,2025-11-14 17:03:23,53000.0,TRANSFER,COMPLETED
TRX-KLN-20251114-02073,2025-11-14 19:37:07,26000.0,QRIS,COMPLETED
TRX-KLN-20251115-02074,2025-11-15 18:58:02,33500.0,CASH,COMPLETED
TRX-KLN-20251115-02075,2025-11-15 11:50:48,5500.0,CASH,COMPLETED
TRX-KLN-20251115-02076,2025-11-15 18:13:35,16000.0,EWALLET,COMPLETED
TRX-KLN-20251115-02077,2025-11-15 17:22:18,51000.0,CASH,COMPLETED
TRX-KLN-20251115-02078,2025-11-15 15:19:29,3100.0,CASH,COMPLETED
TRX-KLN-20251115-02079,2025-11-15 13:58:56,31400.0,CASH,COMPLETED
TRX-KLN-20251115-02080,2025-11-15 12:46:50,7000.0,EWALLET,COMPLETED
TRX-KLN-20251115-02081,2025-11-15 20:06:05,16000.0,CASH,COMPLETED
TRX-KLN-20251115-02082,2025-11-15 12:48:50,37000.0,CASH,COMPLETED
TRX-KLN-20251115-02083,2025-11-15 21:29:50,25500.0,EWALLET,COMPLETED
TRX-KLN-20251115-02084,2025-11-15 13:34:54,55500.0,CASH,COMPLETED
TRX-KLN-20251115-02085,2025-11-15 19:21:43,3100.0,EWALLET,COMPLETED
TRX-KLN-20251115-02086,2025-11-15 21:39:27,12000.0,CASH,COMPLETED
TRX-KLN-20251115-02087,2025-11-15 08:45:01,12400.0,CASH,COMPLETED
TRX-KLN-20251115-02088,2025-11-15 19:43:11,20500.0,QRIS,COMPLETED
TRX-KLN-20251115-02089,2025-11-15 16:42:22,45000.0,CASH,COMPLETED
TRX-KLN-20251116-02090,2025-11-16 16:22:21,19500.0,EWALLET,COMPLETED
TRX-KLN-20251116-02091,2025-11-16 14:28:15,32000.0,CASH,COMPLETED
TRX-KLN-20251116-02092,2025-11-16 10:25:11,16000.0,QRIS,COMPLETED
TRX-KLN-20251116-02093,2025-11-16 12:43:26,13500.0,CASH,COMPLETED
TRX-KLN-20251116-02094,2025-11-16 11:59:47,16000.0,CASH,COMPLETED
TRX-KLN-20251116-02095,2025-11-16 17:11:05,38000.0,QRIS,COMPLETED
TRX-KLN-20251116-02096,2025-11-16 09:10:39,54500.0,TRANSFER,COMPLETED
TRX-KLN-20251116-02097,2025-11-16 09:22:10,42000.0,CASH,COMPLETED
TRX-KLN-20251116-02098,2025-11-16 11:10:10,51000.0,QRIS,COMPLETED
TRX-KLN-20251116-02099,2025-11-16 17:34:28,85300.0,QRIS,COMPLETED
TRX-KLN-20251116-02100,2025-11-16 07:34:02,18700.0,CASH,COMPLETED
TRX-KLN-20251116-02101,2025-11-16 12:04:13,28500.0,CASH,COMPLETED
TRX-KLN-20251116-02102,2025-11-16 15:01:38,81500.0,CASH,COMPLETED
TRX-KLN-20251116-02103,2025-11-16 07:08:20,21000.0,CASH,COMPLETED
TRX-KLN-20251116-02104,2025-11-16 14:14:10,12000.0,CASH,COMPLETED
TRX-KLN-20251116-02105,2025-11-16 10:43:27,38300.0,TRANSFER,COMPLETED
TRX-KLN-20251116-02106,2025-11-16 16:53:42,81000.0,QRIS,COMPLETED
TRX-KLN-20251116-02107,2025-11-16 08:45:55,103500.0,CASH,COMPLETED
TRX-KLN-20251116-02108,2025-11-16 18:21:34,20500.0,QRIS,COMPLETED
TRX-KLN-20251116-02109,2025-11-16 12:38:50,56000.0,CASH,COMPLETED
TRX-KLN-20251116-02110,2025-11-16 11:10:07,44500.0,CASH,COMPLETED
TRX-KLN-20251116-02111,2025-11-16 19:21:44,68000.0,CASH,COMPLETED
TRX-KLN-20251116-02112,2025-11-16 08:50:12,34500.0,TRANSFER,COMPLETED
TRX-KLN-20251117-02113,2025-11-17 10:52:06,47000.0,CASH,COMPLETED
TRX-KLN-20251117-02114,2025-11-17 11:54:29,72500.0,CASH,COMPLETED
TRX-KLN-20251117-02115,2025-11-17 14:01:05,3100.0,CASH,COMPLETED
TRX-KLN-20251117-02116,2025-11-17 18:14:50,48000.0,QRIS,COMPLETED
TRX-KLN-20251117-02117,2025-11-17 16:46:59,34500.0,CASH,COMPLETED
TRX-KLN-20251117-02118,2025-11-17 07:51:39,37000.0,CASH,COMPLETED
TRX-KLN-20251117-02119,2025-11-17 14:09:16,6000.0,QRIS,COMPLETED
TRX-KLN-20251117-02120,2025-11-17 19:28:00,28000.0,CASH,COMPLETED
TRX-KLN-20251117-02121,2025-11-17 15:04:35,74500.0,CASH,COMPLETED
TRX-KLN-20251117-02122,2025-11-17 13:18:37,3000.0,QRIS,COMPLETED
TRX-KLN-20251117-02123,2025-11-17 08:51:32,29000.0,CASH,COMPLETED
TRX-KLN-20251117-02124,2025-11-17 18:15:45,16400.0,CASH,COMPLETED
TRX-KLN-20251117-02125,2025-11-17 20:15:09,19000.0,CASH,COMPLETED
TRX-KLN-20251117-02126,2025-11-17 10:18:58,65000.0,CASH,COMPLETED
TRX-KLN-20251117-02127,2025-11-17 09:37:17,55500.0,EWALLET,COMPLETED
TRX-KLN-20251117-02128,2025-11-17 13:32:00,17000.0,CASH,COMPLETED
TRX-KLN-20251117-02129,2025-11-17 12:00:56,4000.0,CASH,COMPLETED
TRX-KLN-20251117-02130,2025-11-17 16:03:30,13500.0,CASH,COMPLETED
TRX-KLN-20251117-02131,2025-11-17 09:14:11,53000.0,QRIS,COMPLETED
TRX-KLN-20251117-02132,2025-11-17 10:40:19,29000.0,QRIS,COMPLETED
TRX-KLN-20251118-02133,2025-11-18 07:11:06,23000.0,TRANSFER,COMPLETED
TRX-KLN-20251118-02134,2025-11-18 21:08:44,29000.0,QRIS,COMPLETED
TRX-KLN-20251118-02135,2025-11-18 14:43:18,108500.0,EWALLET,COMPLETED
TRX-KLN-20251118-02136,2025-11-18 13:08:34,4000.0,CASH,COMPLETED
TRX-KLN-20251118-02137,2025-11-18 07:06:56,19000.0,CASH,COMPLETED
TRX-KLN-20251118-02138,2025-11-18 20:31:19,7000.0,CASH,COMPLETED
TRX-KLN-20251118-02139,2025-11-18 14:33:33,48000.0,CASH,COMPLETED
TRX-KLN-20251118-02140,2025-11-18 18:21:08,45500.0,CASH,COMPLETED
TRX-KLN-20251118-02141,2025-11-18 21:11:54,44000.0,CASH,COMPLETED
TRX-KLN-20251118-02142,2025-11-18 20:20:00,18500.0,CASH,COMPLETED
TRX-KLN-20251118-02143,2025-11-18 13:03:06,70500.0,EWALLET,COMPLETED
TRX-KLN-20251118-02144,2025-11-18 18:00:08,48000.0,TRANSFER,COMPLETED
TRX-KLN-20251118-02145,2025-11-18 12:39:51,12000.0,CASH,COMPLETED
TRX-KLN-20251118-02146,2025-11-18 16:38:49,41500.0,TRANSFER,COMPLETED
TRX-KLN-20251118-02147,2025-11-18 20:54:30,76500.0,CASH,COMPLETED
TRX-KLN-20251118-02148,2025-11-18 19:06:00,12000.0,CASH,COMPLETED
TRX-KLN-20251118-02149,2025-11-18 11:29:12,12000.0,CASH,COMPLETED
TRX-KLN-20251118-02150,2025-11-18 07:26:35,17000.0,CASH,COMPLETED
TRX-KLN-20251118-02151,2025-11-18 11:29:26,23500.0,CASH,COMPLETED
TRX-KLN-20251118-02152,2025-11-18 19:35:44,16000.0,QRIS,COMPLETED
TRX-KLN-20251118-02153,2025-11-18 21:57:40,8000.0,CASH,COMPLETED
TRX-KLN-20251119-02154,2025-11-19 11:19:37,18500.0,CASH,COMPLETED
TRX-KLN-20251119-02155,2025-11-19 15:09:54,17000.0,QRIS,COMPLETED
TRX-KLN-20251119-02156,2025-11-19 18:32:15,8500.0,EWALLET,COMPLETED
TRX-KLN-20251119-02157,2025-11-19 10:57:04,39900.0,CASH,COMPLETED
TRX-KLN-20251119-02158,2025-11-19 15:31:35,161000.0,CASH,COMPLETED
TRX-KLN-20251119-02159,2025-11-19 15:13:22,39000.0,TRANSFER,COMPLETED
TRX-KLN-20251119-02160,2025-11-19 07:41:22,7000.0,TRANSFER,COMPLETED
TRX-KLN-20251119-02161,2025-11-19 16:46:59,22000.0,QRIS,COMPLETED
TRX-KLN-20251119-02162,2025-11-19 17:17:01,19000.0,CASH,COMPLETED
TRX-KLN-20251119-02163,2025-11-19 09:44:48,136000.0,CASH,COMPLETED
TRX-KLN-20251119-02164,2025-11-19 09:04:09,29000.0,TRANSFER,COMPLETED
TRX-KLN-20251119-02165,2025-11-19 15:35:44,12000.0,CASH,COMPLETED
TRX-KLN-20251119-02166,2025-11-19 15:00:41,101000.0,CASH,COMPLETED
TRX-KLN-20251119-02167,2025-11-19 19:06:41,24500.0,QRIS,COMPLETED
TRX-KLN-20251119-02168,2025-11-19 07:44:18,44000.0,EWALLET,COMPLETED
TRX-KLN-20251119-02169,2025-11-19 19:37:19,67000.0,CASH,COMPLETED
TRX-KLN-20251119-02170,2025-11-19 17:02:37,12000.0,QRIS,COMPLETED
TRX-KLN-20251119-02171,2025-11-19 10:39:34,17000.0,QRIS,COMPLETED
TRX-KLN-20251119-02172,2025-11-19 15:09:54,5500.0,QRIS,COMPLETED
TRX-KLN-20251120-02173,2025-11-20 15:49:36,25500.0,QRIS,COMPLETED
TRX-KLN-20251120-02174,2025-11-20 08:43:16,8500.0,CASH,COMPLETED
TRX-KLN-20251120-02175,2025-11-20 13:49:47,19000.0,CASH,COMPLETED
TRX-KLN-20251120-02176,2025-11-20 12:16:03,69000.0,TRANSFER,COMPLETED
TRX-KLN-20251120-02177,2025-11-20 15:30:35,12400.0,TRANSFER,COMPLETED
TRX-KLN-20251120-02178,2025-11-20 09:33:23,69000.0,CASH,COMPLETED
TRX-KLN-20251120-02179,2025-11-20 12:36:29,39500.0,CASH,COMPLETED
TRX-KLN-20251120-02180,2025-11-20 20:43:05,19400.0,CASH,COMPLETED
TRX-KLN-20251120-02181,2025-11-20 16:01:31,79000.0,QRIS,COMPLETED
TRX-KLN-20251120-02182,2025-11-20 18:16:38,16000.0,CASH,COMPLETED
TRX-KLN-20251120-02183,2025-11-20 12:47:49,21200.0,CASH,COMPLETED
TRX-KLN-20251120-02184,2025-11-20 13:35:12,9500.0,CASH,COMPLETED
TRX-KLN-20251120-02185,2025-11-20 18:54:01,19000.0,EWALLET,COMPLETED
TRX-KLN-20251120-02186,2025-11-20 10:43:40,33000.0,QRIS,COMPLETED
TRX-KLN-20251121-02187,2025-11-21 17:01:04,3000.0,TRANSFER,COMPLETED
TRX-KLN-20251121-02188,2025-11-21 08:35:47,71000.0,EWALLET,COMPLETED
TRX-KLN-20251121-02189,2025-11-21 16:47:03,157300.0,CASH,COMPLETED
TRX-KLN-20251121-02190,2025-11-21 12:29:07,103500.0,QRIS,COMPLETED
TRX-KLN-20251121-02191,2025-11-21 18:09:21,70600.0,CASH,COMPLETED
TRX-KLN-20251121-02192,2025-11-21 11:32:06,20000.0,CASH,COMPLETED
TRX-KLN-20251121-02193,2025-11-21 07:16:34,51000.0,CASH,COMPLETED
TRX-KLN-20251121-02194,2025-11-21 19:21:06,62000.0,QRIS,COMPLETED
TRX-KLN-20251121-02195,2025-11-21 17:07:19,33500.0,CASH,COMPLETED
TRX-KLN-20251121-02196,2025-11-21 16:54:24,39000.0,CASH,COMPLETED
TRX-KLN-20251121-02197,2025-11-21 10:00:55,23000.0,CASH,COMPLETED
TRX-KLN-20251121-02198,2025-11-21 17:59:15,76500.0,EWALLET,COMPLETED
TRX-KLN-20251121-02199,2025-11-21 12:19:53,88000.0,CASH,COMPLETED
TRX-KLN-20251121-02200,2025-11-21 09:34:12,25500.0,CASH,COMPLETED
TRX-KLN-20251121-02201,2025-11-21 10:49:53,91000.0,QRIS,COMPLETED
TRX-KLN-20251121-02202,2025-11-21 12:05:26,68500.0,EWALLET,COMPLETED
TRX-KLN-20251122-02203,2025-11-22 18:53:15,37400.0,QRIS,COMPLETED
TRX-KLN-20251122-02204,2025-11-22 18:09:18,14000.0,CASH,COMPLETED
TRX-KLN-20251122-02205,2025-11-22 15:25:09,4000.0,CASH,COMPLETED
TRX-KLN-20251122-02206,2025-11-22 10:51:29,80000.0,QRIS,COMPLETED
TRX-KLN-20251122-02207,2025-11-22 11:53:10,19000.0,CASH,COMPLETED
TRX-KLN-20251122-02208,2025-11-22 18:42:51,124500.0,QRIS,COMPLETED
TRX-KLN-20251122-02209,2025-11-22 16:34:17,48500.0,EWALLET,COMPLETED
TRX-KLN-20251122-02210,2025-11-22 18:59:37,38000.0,CASH,COMPLETED
TRX-KLN-20251122-02211,2025-11-22 10:16:06,13500.0,EWALLET,COMPLETED
TRX-KLN-20251122-02212,2025-11-22 19:07:45,77000.0,QRIS,COMPLETED
TRX-KLN-20251122-02213,2025-11-22 17:14:40,4000.0,CASH,COMPLETED
TRX-KLN-20251122-02214,2025-11-22 20:32:11,160500.0,TRANSFER,COMPLETED
TRX-KLN-20251122-02215,2025-11-22 17:43:03,86500.0,QRIS,COMPLETED
TRX-KLN-20251122-02216,2025-11-22 18:10:42,89000.0,CASH,COMPLETED
TRX-KLN-20251122-02217,2025-11-22 08:00:03,62500.0,CASH,COMPLETED
TRX-KLN-20251122-02218,2025-11-22 12:56:50,12000.0,TRANSFER,COMPLETED
TRX-KLN-20251122-02219,2025-11-22 07:12:40,47000.0,CASH,COMPLETED
TRX-KLN-20251122-02220,2025-11-22 13:41:24,103500.0,CASH,COMPLETED
TRX-KLN-20251123-02221,2025-11-23 17:13:06,84000.0,QRIS,COMPLETED
TRX-KLN-20251123-02222,2025-11-23 12:07:44,16000.0,CASH,COMPLETED
TRX-KLN-20251123-02223,2025-11-23 16:35:45,8000.0,CASH,COMPLETED
TRX-KLN-20251123-02224,2025-11-23 09:09:14,38000.0,CASH,COMPLETED
TRX-KLN-20251123-02225,2025-11-23 15:03:00,210500.0,CASH,COMPLETED
TRX-KLN-20251123-02226,2025-11-23 14:08:32,19000.0,EWALLET,COMPLETED
TRX-KLN-20251123-02227,2025-11-23 18:24:27,16000.0,TRANSFER,COMPLETED
TRX-KLN-20251123-02228,2025-11-23 20:23:15,4000.0,CASH,COMPLETED
TRX-KLN-20251123-02229,2025-11-23 18:54:54,32000.0,CASH,COMPLETED
TRX-KLN-20251123-02230,2025-11-23 20:56:02,82000.0,CASH,COMPLETED
TRX-KLN-20251123-02231,2025-11-23 09:33:15,64000.0,QRIS,COMPLETED
TRX-KLN-20251123-02232,2025-11-23 10:01:31,21000.0,CASH,COMPLETED
TRX-KLN-20251123-02233,2025-11-23 07:07:14,12000.0,CASH,COMPLETED
TRX-KLN-20251123-02234,2025-11-23 17:10:07,66000.0,TRANSFER,COMPLETED
TRX-KLN-20251123-02235,2025-11-23 13:32:01,57000.0,CASH,COMPLETED
TRX-KLN-20251123-02236,2025-11-23 10:31:00,32500.0,CASH,COMPLETED
TRX-KLN-20251123-02237,2025-11-23 12:18:59,51000.0,CASH,COMPLETED
TRX-KLN-20251123-02238,2025-11-23 09:50:30,98000.0,CASH,COMPLETED
TRX-KLN-20251123-02239,2025-11-23 18:25:08,22000.0,TRANSFER,COMPLETED
TRX-KLN-20251123-02240,2025-11-23 20:11:05,14000.0,QRIS,COMPLETED
TRX-KLN-20251123-02241,2025-11-23 08:57:01,169500.0,EWALLET,COMPLETED
TRX-KLN-20251123-02242,2025-11-23 13:12:22,8500.0,CASH,COMPLETED
TRX-KLN-20251123-02243,2025-11-23 21:37:56,106500.0,CASH,COMPLETED
TRX-KLN-20251123-02244,2025-11-23 10:09:37,84500.0,QRIS,COMPLETED
TRX-KLN-20251123-02245,2025-11-23 10:43:52,32000.0,QRIS,COMPLETED
TRX-KLN-20251123-02246,2025-11-23 17:32:37,6000.0,QRIS,COMPLETED
TRX-KLN-20251123-02247,2025-11-23 18:21:08,55500.0,CASH,COMPLETED
TRX-KLN-20251124-02248,2025-11-24 18:49:19,22000.0,CASH,COMPLETED
TRX-KLN-20251124-02249,2025-11-24 16:24:47,12000.0,CASH,COMPLETED
TRX-KLN-20251124-02250,2025-11-24 11:33:14,78000.0,QRIS,COMPLETED
TRX-KLN-20251124-02251,2025-11-24 09:19:56,55000.0,CASH,COMPLETED
TRX-KLN-20251124-02252,2025-11-24 14:34:43,61000.0,QRIS,COMPLETED
TRX-KLN-20251124-02253,2025-11-24 10:33:33,21000.0,CASH,COMPLETED
TRX-KLN-20251124-02254,2025-11-24 07:22:01,24500.0,CASH,COMPLETED
TRX-KLN-20251124-02255,2025-11-24 19:48:39,45500.0,CASH,COMPLETED
TRX-KLN-20251124-02256,2025-11-24 12:30:22,28000.0,QRIS,COMPLETED
TRX-KLN-20251124-02257,2025-11-24 19:10:11,110000.0,CASH,COMPLETED
TRX-KLN-20251124-02258,2025-11-24 16:00:29,76000.0,CASH,COMPLETED
TRX-KLN-20251124-02259,2025-11-24 19:11:01,62000.0,CASH,COMPLETED
TRX-KLN-20251124-02260,2025-11-24 08:16:55,136000.0,QRIS,COMPLETED
TRX-KLN-20251124-02261,2025-11-24 17:36:28,90000.0,CASH,COMPLETED
TRX-KLN-20251124-02262,2025-11-24 10:59:45,186000.0,QRIS,COMPLETED
TRX-KLN-20251124-02263,2025-11-24 09:24:12,79500.0,CASH,COMPLETED
TRX-KLN-20251124-02264,2025-11-24 12:32:33,38000.0,CASH,COMPLETED
TRX-KLN-20251125-02265,2025-11-25 17:16:13,136000.0,CASH,COMPLETED
TRX-KLN-20251125-02266,2025-11-25 07:16:10,25000.0,QRIS,COMPLETED
TRX-KLN-20251125-02267,2025-11-25 14:38:56,54500.0,CASH,COMPLETED
TRX-KLN-20251125-02268,2025-11-25 18:10:39,103500.0,TRANSFER,COMPLETED
TRX-KLN-20251125-02269,2025-11-25 08:39:41,42000.0,CASH,COMPLETED
TRX-KLN-20251125-02270,2025-11-25 09:31:46,173000.0,CASH,COMPLETED
TRX-KLN-20251125-02271,2025-11-25 15:04:05,92500.0,CASH,COMPLETED
TRX-KLN-20251125-02272,2025-11-25 18:29:35,12000.0,CASH,COMPLETED
TRX-KLN-20251125-02273,2025-11-25 20:56:33,76500.0,CASH,COMPLETED
TRX-KLN-20251125-02274,2025-11-25 20:05:11,17500.0,CASH,COMPLETED
TRX-KLN-20251125-02275,2025-11-25 18:51:44,20000.0,CASH,COMPLETED
TRX-KLN-20251125-02276,2025-11-25 16:35:06,53000.0,EWALLET,COMPLETED
TRX-KLN-20251125-02277,2025-11-25 12:57:37,80500.0,CASH,COMPLETED
TRX-KLN-20251125-02278,2025-11-25 08:11:04,20000.0,EWALLET,COMPLETED
TRX-KLN-20251125-02279,2025-11-25 17:02:35,28000.0,TRANSFER,COMPLETED
TRX-KLN-20251125-02280,2025-11-25 18:05:12,7000.0,TRANSFER,COMPLETED
TRX-KLN-20251126-02281,2025-11-26 10:25:30,121500.0,CASH,COMPLETED
TRX-KLN-20251126-02282,2025-11-26 21:26:20,3000.0,CASH,COMPLETED
TRX-KLN-20251126-02283,2025-11-26 16:58:21,28000.0,QRIS,COMPLETED
TRX-KLN-20251126-02284,2025-11-26 18:53:13,59500.0,TRANSFER,COMPLETED
TRX-KLN-20251126-02285,2025-11-26 11:44:48,64000.0,CASH,COMPLETED
TRX-KLN-20251126-02286,2025-11-26 08:06:12,31500.0,QRIS,COMPLETED
TRX-KLN-20251126-02287,2025-11-26 12:26:01,75000.0,CASH,COMPLETED
TRX-KLN-20251126-02288,2025-11-26 14:37:33,14000.0,QRIS,COMPLETED
TRX-KLN-20251126-02289,2025-11-26 11:13:45,220500.0,CASH,COMPLETED
TRX-KLN-20251126-02290,2025-11-26 17:57:44,6000.0,CASH,COMPLETED
TRX-KLN-20251126-02291,2025-11-26 10:29:42,7000.0,CASH,COMPLETED
TRX-KLN-20251126-02292,2025-11-26 09:26:38,33000.0,CASH,COMPLETED
TRX-KLN-20251126-02293,2025-11-26 08:21:06,28000.0,TRANSFER,COMPLETED
TRX-KLN-20251126-02294,2025-11-26 09:11:34,87500.0,QRIS,COMPLETED
TRX-KLN-20251126-02295,2025-11-26 13:03:02,72000.0,CASH,COMPLETED
TRX-KLN-20251126-02296,2025-11-26 16:27:05,54000.0,TRANSFER,COMPLETED
TRX-KLN-20251126-02297,2025-11-26 19:42:56,19000.0,EWALLET,COMPLETED
TRX-KLN-20251126-02298,2025-11-26 20:24:19,77000.0,CASH,COMPLETED
TRX-KLN-20251126-02299,2025-11-26 09:58:07,114500.0,QRIS,COMPLETED
TRX-KLN-20251126-02300,2025-11-26 09:01:29,40500.0,CASH,COMPLETED
TRX-KLN-20251126-02301,2025-11-26 14:01:13,16000.0,CASH,COMPLETED
TRX-KLN-20251126-02302,2025-11-26 12:54:23,58500.0,QRIS,COMPLETED
TRX-KLN-20251126-02303,2025-11-26 09:35:26,16000.0,CASH,COMPLETED
TRX-KLN-20251126-02304,2025-11-26 20:28:07,101000.0,CASH,COMPLETED
TRX-KLN-20251126-02305,2025-11-26 10:08:17,93500.0,QRIS,COMPLETED
TRX-KLN-20251126-02306,2025-11-26 13:57:27,6000.0,QRIS,COMPLETED
TRX-KLN-20251127-02307,2025-11-27 10:17:35,4000.0,CASH,COMPLETED
TRX-KLN-20251127-02308,2025-11-27 17:51:04,86000.0,CASH,COMPLETED
TRX-KLN-20251127-02309,2025-11-27 12:16:07,16000.0,CASH,COMPLETED
TRX-KLN-20251127-02310,2025-11-27 10:10:46,66000.0,CASH,COMPLETED
TRX-KLN-20251127-02311,2025-11-27 21:58:02,112500.0,QRIS,COMPLETED
TRX-KLN-20251127-02312,2025-11-27 08:18:07,53000.0,QRIS,COMPLETED
TRX-KLN-20251127-02313,2025-11-27 12:15:17,116000.0,TRANSFER,COMPLETED
TRX-KLN-20251127-02314,2025-11-27 19:28:08,7000.0,CASH,COMPLETED
TRX-KLN-20251127-02315,2025-11-27 13:47:52,87000.0,QRIS,COMPLETED
TRX-KLN-20251127-02316,2025-11-27 16:50:54,167500.0,QRIS,COMPLETED
TRX-KLN-20251127-02317,2025-11-27 13:24:30,8500.0,CASH,COMPLETED
TRX-KLN-20251127-02318,2025-11-27 17:48:27,7000.0,EWALLET,COMPLETED
TRX-KLN-20251127-02319,2025-11-27 16:31:26,136000.0,CASH,COMPLETED
TRX-KLN-20251127-02320,2025-11-27 18:25:22,81400.0,CASH,COMPLETED
TRX-KLN-20251127-02321,2025-11-27 17:03:35,58000.0,CASH,COMPLETED
TRX-KLN-20251127-02322,2025-11-27 20:46:01,106500.0,CASH,COMPLETED
TRX-KLN-20251127-02323,2025-11-27 11:49:10,65500.0,CASH,COMPLETED
TRX-KLN-20251127-02324,2025-11-27 10:41:43,22500.0,QRIS,COMPLETED
TRX-KLN-20251127-02325,2025-11-27 09:07:46,25000.0,CASH,COMPLETED
TRX-KLN-20251127-02326,2025-11-27 13:31:47,4500.0,CASH,COMPLETED
TRX-KLN-20251127-02327,2025-11-27 07:44:15,16000.0,CASH,COMPLETED
TRX-KLN-20251128-02328,2025-11-28 10:55:34,55500.0,TRANSFER,COMPLETED
TRX-KLN-20251128-02329,2025-11-28 09:13:04,44500.0,CASH,COMPLETED
TRX-KLN-20251128-02330,2025-11-28 09:20:06,28000.0,CASH,COMPLETED
TRX-KLN-20251128-02331,2025-11-28 11:38:13,25000.0,CASH,COMPLETED
TRX-KLN-20251128-02332,2025-11-28 21:30:36,26000.0,CASH,COMPLETED
TRX-KLN-20251128-02333,2025-11-28 17:39:09,79000.0,EWALLET,COMPLETED
TRX-KLN-20251128-02334,2025-11-28 09:56:09,68000.0,QRIS,COMPLETED
TRX-KLN-20251128-02335,2025-11-28 14:24:33,268500.0,CASH,COMPLETED
TRX-KLN-20251128-02336,2025-11-28 17:31:28,172000.0,QRIS,COMPLETED
TRX-KLN-20251128-02337,2025-11-28 16:21:18,174000.0,CASH,COMPLETED
TRX-KLN-20251128-02338,2025-11-28 08:48:35,165000.0,CASH,COMPLETED
TRX-KLN-20251128-02339,2025-11-28 07:25:11,38000.0,CASH,COMPLETED
TRX-KLN-20251128-02340,2025-11-28 18:51:17,176000.0,CASH,COMPLETED
TRX-KLN-20251128-02341,2025-11-28 17:20:47,23000.0,CASH,COMPLETED
TRX-KLN-20251128-02342,2025-11-28 09:01:09,8000.0,CASH,COMPLETED
TRX-KLN-20251128-02343,2025-11-28 11:23:59,56500.0,CASH,COMPLETED
TRX-KLN-20251128-02344,2025-11-28 09:16:34,164000.0,CASH,COMPLETED
TRX-KLN-20251128-02345,2025-11-28 20:21:35,9500.0,CASH,COMPLETED
TRX-KLN-20251128-02346,2025-11-28 16:27:56,113000.0,CASH,COMPLETED
TRX-KLN-20251128-02347,2025-11-28 18:51:10,91000.0,CASH,COMPLETED
TRX-KLN-20251128-02348,2025-11-28 18:32:06,30000.0,CASH,COMPLETED
TRX-KLN-20251128-02349,2025-11-28 09:23:45,129000.0,CASH,COMPLETED
TRX-KLN-20251128-02350,2025-11-28 17:02:57,14000.0,QRIS,COMPLETED
TRX-KLN-20251129-02351,2025-11-29 18:45:40,17000.0,CASH,COMPLETED
TRX-KLN-20251129-02352,2025-11-29 11:09:33,12500.0,QRIS,COMPLETED
TRX-KLN-20251129-02353,2025-11-29 17:05:25,84000.0,EWALLET,COMPLETED
TRX-KLN-20251129-02354,2025-11-29 18:41:54,41000.0,CASH,COMPLETED
TRX-KLN-20251129-02355,2025-11-29 07:19:58,45000.0,CASH,COMPLETED
TRX-KLN-20251129-02356,2025-11-29 18:48:05,38000.0,CASH,COMPLETED
TRX-KLN-20251129-02357,2025-11-29 18:42:10,40000.0,QRIS,COMPLETED
TRX-KLN-20251129-02358,2025-11-29 18:05:05,37500.0,QRIS,COMPLETED
TRX-KLN-20251129-02359,2025-11-29 16:23:43,6000.0,CASH,COMPLETED
TRX-KLN-20251129-02360,2025-11-29 17:30:12,8500.0,QRIS,COMPLETED
