transaction_code,product_code,product_name,quantity,price_per_unit,cost_per_unit,subtotal,date
TRX-KLN-20251123-02235,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-11-23
TRX-KLN-20251123-02236,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-11-23
TRX-KLN-20251123-02236,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2025-11-23
TRX-KLN-20251123-02237,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-11-23
TRX-KLN-20251123-02237,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2025-11-23
TRX-KLN-20251123-02238,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-11-23
TRX-KLN-20251123-02238,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-23
TRX-KLN-20251123-02239,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-11-23
TRX-KLN-20251123-02239,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-11-23
TRX-KLN-20251123-02240,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2025-11-23
TRX-KLN-20251123-02241,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2025-11-23
TRX-KLN-20251123-02241,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2025-11-23
TRX-KLN-20251123-02241,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2025-11-23
TRX-KLN-20251123-02242,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-23
TRX-KLN-20251123-02243,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-11-23
TRX-KLN-20251123-02243,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-23
TRX-KLN-20251123-02243,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-23
TRX-KLN-20251123-02244,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-11-23
TRX-KLN-20251123-02244,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-11-23
TRX-KLN-20251123-02244,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-11-23
TRX-KLN-20251123-02245,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-11-23
TRX-KLN-20251123-02246,MNM03,Kopi Kapal Api Mix Sachet,4,1500.0,1200.0,6000.0,2025-11-23
TRX-KLN-20251123-02247,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2025-11-23
TRX-KLN-20251124-02248,MNM03,Kopi Kapal Api Mix Sachet,4,1500.0,1200.0,6000.0,2025-11-24
TRX-KLN-20251124-02248,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-24
TRX-KLN-20251124-02249,MNM01,Aqua Air Mineral 600ml,3,4000.0,3000.0,12000.0,2025-11-24
TRX-KLN-20251124-02250,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-24
TRX-KLN-20251124-02250,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2025-11-24
TRX-KLN-20251124-02251,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-11-24
TRX-KLN-20251124-02251,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-11-24
TRX-KLN-20251124-02251,MIE02,Indomie Kuah Soto Ayam,1,3000.0,2500.0,3000.0,2025-11-24
TRX-KLN-20251124-02252,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-11-24
TRX-KLN-20251124-02252,MNM03,Kopi Kapal Api Mix Sachet,2,1500.0,1200.0,3000.0,2025-11-24
TRX-KLN-20251124-02253,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-11-24
TRX-KLN-20251124-02254,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2025-11-24
TRX-KLN-20251124-02254,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2025-11-24
TRX-KLN-20251124-02254,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2025-11-24
TRX-KLN-20251124-02255,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2025-11-24
TRX-KLN-20251124-02255,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-11-24
TRX-KLN-20251124-02255,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-11-24
TRX-KLN-20251124-02256,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-11-24
TRX-KLN-20251124-02257,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-11-24
TRX-KLN-20251124-02257,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-11-24
TRX-KLN-20251124-02257,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-11-24
TRX-KLN-20251124-02258,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-24
TRX-KLN-20251124-02258,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-11-24
TRX-KLN-20251124-02259,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2025-11-24
TRX-KLN-20251124-02259,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2025-11-24
TRX-KLN-20251124-02259,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2025-11-24
TRX-KLN-20251124-02259,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-11-24
TRX-KLN-20251124-02260,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-11-24
TRX-KLN-20251124-02261,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-11-24
TRX-KLN-20251124-02261,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2025-11-24
TRX-KLN-20251124-02261,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-11-24
TRX-KLN-20251124-02261,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2025-11-24
TRX-KLN-20251124-02262,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2025-11-24
TRX-KLN-20251124-02262,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-11-24
TRX-KLN-20251124-02262,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-11-24
TRX-KLN-20251124-02263,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-24
TRX-KLN-20251124-02263,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-11-24
TRX-KLN-20251124-02264,MIE02,Indomie Kuah Soto Ayam,1,3000.0,2500.0,3000.0,2025-11-24
TRX-KLN-20251124-02264,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-11-24
TRX-KLN-20251124-02264,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-11-24
TRX-KLN-20251125-02265,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-11-25
TRX-KLN-20251125-02266,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2025-11-25
TRX-KLN-20251125-02267,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2025-11-25
TRX-KLN-20251125-02267,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-11-25
TRX-KLN-20251125-02268,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-11-25
TRX-KLN-20251125-02268,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-11-25
TRX-KLN-20251125-02268,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2025-11-25
TRX-KLN-20251125-02269,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2025-11-25
TRX-KLN-20251125-02269,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-11-25
TRX-KLN-20251125-02270,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2025-11-25
TRX-KLN-20251125-02270,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-11-25
TRX-KLN-20251125-02270,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-11-25
TRX-KLN-20251125-02271,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-25
TRX-KLN-20251125-02271,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-25
TRX-KLN-20251125-02272,MNM01,Aqua Air Mineral 600ml,3,4000.0,3000.0,12000.0,2025-11-25
TRX-KLN-20251125-02273,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-11-25
TRX-KLN-20251125-02273,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2025-11-25
TRX-KLN-20251125-02274,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2025-11-25
TRX-KLN-20251125-02274,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-11-25
TRX-KLN-20251125-02275,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2025-11-25
TRX-KLN-20251125-02275,MIE02,Indomie Kuah Soto Ayam,4,3000.0,2500.0,12000.0,2025-11-25
TRX-KLN-20251125-02276,MYK02,Minyak Goreng Kita 1L,3,15000.0,13500.0,45000.0,2025-11-25
TRX-KLN-20251125-02276,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2025-11-25
TRX-KLN-20251125-02277,MNM01,Aqua Air Mineral 600ml,1,4000.0,3000.0,4000.0,2025-11-25
TRX-KLN-20251125-02277,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-25
TRX-KLN-20251125-02278,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2025-11-25
TRX-KLN-20251125-02278,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2025-11-25
TRX-KLN-20251125-02279,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-11-25
TRX-KLN-20251125-02280,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-11-25
TRX-KLN-20251126-02281,MYK02,Minyak Goreng Kita 1L,3,15000.0,13500.0,45000.0,2025-11-26
TRX-KLN-20251126-02281,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-26
TRX-KLN-20251126-02282,MNM03,Kopi Kapal Api Mix Sachet,2,1500.0,1200.0,3000.0,2025-11-26
TRX-KLN-20251126-02283,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-11-26
TRX-KLN-20251126-02284,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-26
TRX-KLN-20251126-02284,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2025-11-26
TRX-KLN-20251126-02284,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2025-11-26
TRX-KLN-20251126-02285,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-11-26
TRX-KLN-20251126-02285,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-11-26
TRX-KLN-20251126-02285,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-11-26
TRX-KLN-20251126-02286,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-11-26
TRX-KLN-20251126-02286,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-11-26
TRX-KLN-20251126-02287,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-11-26
TRX-KLN-20251126-02287,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-11-26
TRX-KLN-20251126-02287,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-11-26
TRX-KLN-20251126-02287,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-26
TRX-KLN-20251126-02288,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2025-11-26
TRX-KLN-20251126-02289,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-11-26
TRX-KLN-20251126-02289,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-11-26
TRX-KLN-20251126-02289,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2025-11-26
TRX-KLN-20251126-02289,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-11-26
TRX-KLN-20251126-02290,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-11-26
TRX-KLN-20251126-02291,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-11-26
TRX-KLN-20251126-02292,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2025-11-26
TRX-KLN-20251126-02292,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-11-26
TRX-KLN-20251126-02293,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-11-26
TRX-KLN-20251126-02294,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2025-11-26
TRX-KLN-20251126-02294,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-11-26
TRX-KLN-20251126-02294,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-26
TRX-KLN-20251126-02295,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2025-11-26
TRX-KLN-20251126-02295,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-11-26
TRX-KLN-20251126-02295,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-26
TRX-KLN-20251126-02296,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-11-26
TRX-KLN-20251126-02296,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2025-11-26
TRX-KLN-20251126-02297,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-11-26
TRX-KLN-20251126-02298,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-11-26
TRX-KLN-20251126-02298,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-11-26
TRX-KLN-20251126-02299,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-11-26
TRX-KLN-20251126-02299,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-11-26
TRX-KLN-20251126-02299,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-26
TRX-KLN-20251126-02300,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2025-11-26
TRX-KLN-20251126-02300,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-26
TRX-KLN-20251126-02301,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2025-11-26
TRX-KLN-20251126-02302,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2025-11-26
TRX-KLN-20251126-02302,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2025-11-26
TRX-KLN-20251126-02302,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-11-26
TRX-KLN-20251126-02303,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-26
TRX-KLN-20251126-02304,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-26
TRX-KLN-20251126-02304,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-11-26
TRX-KLN-20251126-02304,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2025-11-26
TRX-KLN-20251126-02304,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-26
TRX-KLN-20251126-02305,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-26
TRX-KLN-20251126-02305,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-11-26
TRX-KLN-20251126-02306,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2025-11-26
TRX-KLN-20251127-02307,MNM01,Aqua Air Mineral 600ml,1,4000.0,3000.0,4000.0,2025-11-27
TRX-KLN-20251127-02308,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2025-11-27
TRX-KLN-20251127-02308,MIE02,Indomie Kuah Soto Ayam,4,3000.0,2500.0,12000.0,2025-11-27
TRX-KLN-20251127-02308,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-11-27
TRX-KLN-20251127-02309,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2025-11-27
TRX-KLN-20251127-02310,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2025-11-27
TRX-KLN-20251127-02310,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-27
TRX-KLN-20251127-02311,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-11-27
TRX-KLN-20251127-02311,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-11-27
TRX-KLN-20251127-02311,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2025-11-27
TRX-KLN-20251127-02311,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2025-11-27
TRX-KLN-20251127-02312,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2025-11-27
TRX-KLN-20251127-02312,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-27
TRX-KLN-20251127-02312,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-11-27
TRX-KLN-20251127-02312,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2025-11-27
TRX-KLN-20251127-02313,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2025-11-27
TRX-KLN-20251127-02313,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-11-27
TRX-KLN-20251127-02314,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2025-11-27
TRX-KLN-20251127-02315,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-11-27
TRX-KLN-20251127-02315,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2025-11-27
TRX-KLN-20251127-02316,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2025-11-27
TRX-KLN-20251127-02316,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-11-27
TRX-KLN-20251127-02316,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2025-11-27
TRX-KLN-20251127-02316,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-11-27
TRX-KLN-20251127-02317,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-27
TRX-KLN-20251127-02318,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-11-27
TRX-KLN-20251127-02319,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-11-27
TRX-KLN-20251127-02320,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2025-11-27
TRX-KLN-20251127-02320,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2025-11-27
TRX-KLN-20251127-02321,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-11-27
TRX-KLN-20251127-02322,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2025-11-27
TRX-KLN-20251127-02322,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2025-11-27
TRX-KLN-20251127-02323,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2025-11-27
TRX-KLN-20251127-02323,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-27
TRX-KLN-20251127-02324,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2025-11-27
TRX-KLN-20251127-02324,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2025-11-27
TRX-KLN-20251127-02325,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2025-11-27
TRX-KLN-20251127-02326,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2025-11-27
TRX-KLN-20251127-02327,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2025-11-27
TRX-KLN-20251128-02328,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2025-11-28
TRX-KLN-20251128-02329,MIE02,Indomie Kuah Soto Ayam,3,3000.0,2500.0,9000.0,2025-11-28
TRX-KLN-20251128-02329,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-11-28
TRX-KLN-20251128-02329,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2025-11-28
TRX-KLN-20251128-02330,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-11-28
TRX-KLN-20251128-02331,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2025-11-28
TRX-KLN-20251128-02332,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-11-28
TRX-KLN-20251128-02332,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-11-28
TRX-KLN-20251128-02333,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2025-11-28
TRX-KLN-20251128-02333,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2025-11-28
TRX-KLN-20251128-02333,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2025-11-28
TRX-KLN-20251128-02334,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-11-28
TRX-KLN-20251128-02335,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2025-11-28
TRX-KLN-20251128-02335,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-11-28
TRX-KLN-20251128-02335,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2025-11-28
TRX-KLN-20251128-02336,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2025-11-28
TRX-KLN-20251128-02336,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-28
TRX-KLN-20251128-02336,MNM03,Kopi Kapal Api Mix Sachet,2,1500.0,1200.0,3000.0,2025-11-28
TRX-KLN-20251128-02336,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2025-11-28
TRX-KLN-20251128-02337,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-11-28
TRX-KLN-20251128-02337,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2025-11-28
TRX-KLN-20251128-02337,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-28
TRX-KLN-20251128-02338,MYK02,Minyak Goreng Kita 1L,3,15000.0,13500.0,45000.0,2025-11-28
TRX-KLN-20251128-02338,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2025-11-28
TRX-KLN-20251128-02339,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-11-28
TRX-KLN-20251128-02340,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2025-11-28
TRX-KLN-20251128-02340,GLA01,Gula Pasir Gulaku 1kg,3,16000.0,14000.0,48000.0,2025-11-28
TRX-KLN-20251128-02340,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2025-11-28
TRX-KLN-20251128-02341,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-11-28
TRX-KLN-20251128-02341,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2025-11-28
TRX-KLN-20251128-02342,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2025-11-28
TRX-KLN-20251128-02343,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2025-11-28
TRX-KLN-20251128-02343,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2025-11-28
TRX-KLN-20251128-02343,MIE02,Indomie Kuah Soto Ayam,4,3000.0,2500.0,12000.0,2025-11-28
TRX-KLN-20251128-02343,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2025-11-28
TRX-KLN-20251128-02344,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2025-11-28
TRX-KLN-20251128-02344,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2025-11-28
TRX-KLN-20251128-02344,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2025-11-28
TRX-KLN-20251128-02345,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2025-11-28
TRX-KLN-20251128-02346,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2025-11-28
TRX-KLN-20251128-02346,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2025-11-28
TRX-KLN-20251128-02346,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-28
TRX-KLN-20251128-02347,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2025-11-28
TRX-KLN-20251128-02347,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2025-11-28
TRX-KLN-20251128-02347,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2025-11-28
TRX-KLN-20251128-02348,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2025-11-28
TRX-KLN-20251128-02348,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2025-11-28
TRX-KLN-20251128-02349,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2025-11-28
